"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
33001,"2022-11-03",37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,238,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33002,"2022-11-03",33,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,410,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33003,"2022-11-03",47,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,472,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33004,"2022-11-03",35,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,mon,83,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33005,"2022-11-03",30,technician,single,professional.course,no,yes,no,cellular,may,mon,254,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33006,"2022-11-03",33,admin.,married,high.school,no,yes,yes,cellular,may,mon,56,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33007,"2022-11-03",50,services,married,high.school,unknown,no,no,cellular,may,mon,204,2,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33008,"2022-11-03",37,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,102,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33009,"2022-11-03",37,housemaid,divorced,basic.9y,unknown,yes,no,telephone,may,mon,226,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33010,"2022-11-03",55,self-employed,married,university.degree,unknown,no,no,cellular,may,mon,217,3,999,1,failure,-1.8,"92 893",-46.2,"1 299",5099,no
33011,"2022-11-03",49,blue-collar,single,high.school,no,yes,yes,cellular,may,mon,217,6,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33012,"2022-11-03",30,entrepreneur,married,basic.6y,unknown,yes,no,cellular,may,mon,379,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33013,"2022-11-03",44,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,145,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33014,"2022-11-03",27,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,74,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
33015,"2022-11-03",35,technician,single,university.degree,no,yes,no,cellular,may,mon,271,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 299",5099,no
