"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
28001,"2022-10-29",32,technician,married,professional.course,no,yes,no,cellular,apr,wed,625,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 498",5099,no
28002,"2022-10-29",56,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,apr,wed,121,2,999,1,failure,-1.8,"93 075",-47.1,"1 498",5099,no
28003,"2022-10-29",43,self-employed,married,high.school,unknown,yes,no,cellular,apr,wed,253,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 498",5099,no
28004,"2022-10-29",20,student,single,unknown,no,yes,no,cellular,apr,wed,184,4,999,0,nonexistent,-1.8,"93 075",-47.1,"1 498",5099,yes
28005,"2022-10-29",63,retired,married,professional.course,no,no,no,telephone,apr,wed,74,3,999,0,nonexistent,-1.8,"93 075",-47.1,"1 498",5099,no
28006,"2022-10-29",34,admin.,single,university.degree,no,no,yes,cellular,apr,wed,203,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 498",5099,no
28007,"2022-10-29",31,technician,married,professional.course,no,yes,no,cellular,apr,wed,647,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 498",5099,no
28008,"2022-10-29",30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,80,3,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28009,"2022-10-29",30,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,739,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,yes
28010,"2022-10-29",54,blue-collar,married,professional.course,no,yes,no,telephone,apr,thu,173,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28011,"2022-10-29",54,blue-collar,married,professional.course,no,no,no,cellular,apr,thu,2870,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28012,"2022-10-29",30,admin.,married,university.degree,no,no,no,cellular,apr,thu,90,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28013,"2022-10-29",38,admin.,divorced,basic.6y,unknown,yes,no,cellular,apr,thu,926,1,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28014,"2022-10-29",30,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,82,6,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28015,"2022-10-29",43,services,divorced,high.school,unknown,yes,no,cellular,apr,thu,303,1,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28016,"2022-10-29",43,services,divorced,high.school,unknown,no,no,cellular,apr,thu,473,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28017,"2022-10-29",38,services,married,basic.9y,no,yes,no,cellular,apr,thu,101,1,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28018,"2022-10-29",30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,243,3,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,yes
28019,"2022-10-29",39,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,340,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28020,"2022-10-29",41,blue-collar,married,basic.4y,unknown,yes,yes,cellular,apr,thu,288,1,999,2,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28021,"2022-10-29",34,technician,single,professional.course,no,no,no,cellular,apr,thu,121,1,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28022,"2022-10-29",26,services,single,high.school,no,no,no,cellular,apr,thu,177,1,1,3,success,-1.8,"93 075",-47.1,"1 483",5099,no
28023,"2022-10-29",30,admin.,married,university.degree,no,no,no,cellular,apr,thu,313,3,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,yes
28024,"2022-10-29",35,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,thu,114,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28025,"2022-10-29",39,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,73,1,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28026,"2022-10-29",39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,253,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28027,"2022-10-29",40,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,thu,450,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28028,"2022-10-29",39,blue-collar,single,basic.9y,no,no,no,cellular,apr,thu,311,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28029,"2022-10-29",44,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,thu,361,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28030,"2022-10-29",33,admin.,divorced,high.school,no,no,no,cellular,apr,thu,148,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28031,"2022-10-29",39,services,married,high.school,no,no,no,cellular,apr,thu,598,2,999,2,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28032,"2022-10-29",28,technician,single,professional.course,no,yes,no,cellular,apr,thu,477,2,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28033,"2022-10-29",55,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,apr,thu,164,1,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28034,"2022-10-29",42,technician,divorced,professional.course,no,yes,yes,cellular,apr,thu,144,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28035,"2022-10-29",33,housemaid,unknown,university.degree,no,yes,no,cellular,apr,thu,80,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28036,"2022-10-29",28,blue-collar,single,high.school,no,no,yes,cellular,apr,thu,333,1,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28037,"2022-10-29",28,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,240,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28038,"2022-10-29",50,services,married,basic.4y,unknown,yes,yes,cellular,apr,thu,260,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28039,"2022-10-29",44,blue-collar,married,university.degree,no,yes,no,cellular,apr,thu,397,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,yes
28040,"2022-10-29",28,technician,single,professional.course,no,no,no,cellular,apr,thu,444,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28041,"2022-10-29",28,technician,single,professional.course,no,yes,no,cellular,apr,thu,824,1,999,2,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28042,"2022-10-29",30,admin.,married,university.degree,no,no,no,cellular,apr,thu,104,6,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28043,"2022-10-29",32,technician,single,university.degree,no,yes,no,cellular,apr,thu,293,2,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28044,"2022-10-29",28,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,771,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,yes
28045,"2022-10-29",46,management,married,university.degree,no,no,no,cellular,apr,thu,249,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28046,"2022-10-29",42,admin.,married,basic.9y,no,yes,no,cellular,apr,thu,204,4,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28047,"2022-10-29",28,blue-collar,single,high.school,no,yes,yes,cellular,apr,thu,268,1,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,yes
28048,"2022-10-29",39,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,173,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28049,"2022-10-29",49,admin.,married,basic.6y,unknown,yes,no,cellular,apr,thu,349,3,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28050,"2022-10-29",50,self-employed,single,basic.9y,no,no,no,cellular,apr,thu,399,2,999,1,failure,-1.8,"93 075",-47.1,"1 483",5099,no
28051,"2022-10-29",44,admin.,divorced,university.degree,no,no,no,telephone,apr,thu,74,3,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
28052,"2022-10-29",31,blue-collar,single,basic.9y,no,no,no,telephone,apr,thu,285,2,999,0,nonexistent,-1.8,"93 075",-47.1,"1 483",5099,no
