"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
8001,"2022-10-09",55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,184,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8002,"2022-10-09",42,retired,married,basic.9y,unknown,no,no,telephone,jun,mon,67,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8003,"2022-10-09",42,services,married,high.school,no,no,no,telephone,jun,mon,276,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8004,"2022-10-09",44,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,41,5,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8005,"2022-10-09",36,services,married,high.school,unknown,no,no,telephone,jun,mon,145,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8006,"2022-10-09",41,blue-collar,married,unknown,no,no,no,telephone,jun,mon,424,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8007,"2022-10-09",35,unknown,married,basic.9y,no,no,no,telephone,jun,mon,612,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8008,"2022-10-09",58,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,282,7,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8009,"2022-10-09",58,retired,married,basic.9y,no,yes,no,telephone,jun,mon,198,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8010,"2022-10-09",52,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,mon,76,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8011,"2022-10-09",32,admin.,married,university.degree,no,yes,no,telephone,jun,mon,102,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8012,"2022-10-09",33,technician,married,high.school,no,no,yes,telephone,jun,mon,60,9,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8013,"2022-10-09",56,management,divorced,university.degree,no,no,no,telephone,jun,mon,252,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8014,"2022-10-09",37,admin.,married,university.degree,no,yes,no,telephone,jun,mon,23,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8015,"2022-10-09",55,technician,married,professional.course,no,yes,no,telephone,jun,mon,555,5,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,yes
8016,"2022-10-09",35,technician,married,professional.course,no,no,no,telephone,jun,mon,200,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8017,"2022-10-09",24,admin.,married,high.school,no,no,yes,telephone,jun,mon,1330,6,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8018,"2022-10-09",54,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,157,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8019,"2022-10-09",42,admin.,married,high.school,no,no,yes,telephone,jun,mon,218,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8020,"2022-10-09",47,services,married,high.school,no,no,no,telephone,jun,mon,548,8,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8021,"2022-10-09",27,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,176,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8022,"2022-10-09",33,admin.,single,university.degree,no,no,no,telephone,jun,mon,335,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8023,"2022-10-09",34,technician,married,professional.course,no,yes,no,telephone,jun,mon,142,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8024,"2022-10-09",51,services,married,high.school,no,no,yes,telephone,jun,mon,267,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8025,"2022-10-09",30,management,single,university.degree,no,no,no,telephone,jun,mon,86,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
8026,"2022-10-09",58,admin.,married,university.degree,no,no,yes,telephone,jun,mon,129,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 865",5228,no
