"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
31001,"2022-11-01",34,technician,married,professional.course,no,yes,no,cellular,may,tue,185,2,999,1,failure,-1.8,"92 893",-46.2,"1 344",5099,no
31002,"2022-11-01",40,technician,married,professional.course,no,yes,no,cellular,may,tue,211,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31003,"2022-11-01",44,admin.,married,university.degree,no,yes,no,cellular,may,tue,203,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31004,"2022-11-01",34,admin.,married,high.school,no,no,no,cellular,may,tue,205,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31005,"2022-11-01",47,management,married,university.degree,no,yes,no,cellular,may,tue,469,2,999,1,failure,-1.8,"92 893",-46.2,"1 344",5099,no
31006,"2022-11-01",35,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,tue,523,1,999,1,failure,-1.8,"92 893",-46.2,"1 344",5099,no
31007,"2022-11-01",36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,tue,36,7,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31008,"2022-11-01",38,technician,married,professional.course,no,no,no,cellular,may,tue,371,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31009,"2022-11-01",34,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,52,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31010,"2022-11-01",55,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,475,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31011,"2022-11-01",39,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,233,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31012,"2022-11-01",45,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,672,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,yes
31013,"2022-11-01",46,blue-collar,married,high.school,no,yes,yes,telephone,may,tue,328,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31014,"2022-11-01",37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,1085,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,yes
31015,"2022-11-01",29,entrepreneur,married,basic.6y,no,no,no,cellular,may,tue,118,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31016,"2022-11-01",31,admin.,married,university.degree,no,no,no,cellular,may,tue,102,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31017,"2022-11-01",31,services,single,high.school,no,no,no,cellular,may,tue,206,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31018,"2022-11-01",35,blue-collar,divorced,basic.9y,no,no,no,cellular,may,tue,176,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31019,"2022-11-01",37,technician,married,university.degree,no,yes,no,cellular,may,tue,370,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31020,"2022-11-01",41,blue-collar,married,basic.6y,unknown,no,no,cellular,may,tue,278,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31021,"2022-11-01",42,admin.,married,high.school,no,yes,no,cellular,may,tue,111,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31022,"2022-11-01",48,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,275,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31023,"2022-11-01",41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,320,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31024,"2022-11-01",37,admin.,married,high.school,no,no,no,cellular,may,tue,305,5,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31025,"2022-11-01",31,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,259,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31026,"2022-11-01",36,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,399,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31027,"2022-11-01",26,management,single,university.degree,no,yes,no,cellular,may,tue,165,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31028,"2022-11-01",27,technician,single,professional.course,unknown,yes,no,cellular,may,tue,126,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31029,"2022-11-01",36,admin.,single,high.school,no,no,no,cellular,may,tue,189,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31030,"2022-11-01",46,technician,married,professional.course,no,yes,no,telephone,may,tue,193,1,999,1,failure,-1.8,"92 893",-46.2,"1 344",5099,no
31031,"2022-11-01",49,admin.,married,high.school,no,no,no,cellular,may,tue,104,1,6,1,success,-1.8,"92 893",-46.2,"1 344",5099,no
31032,"2022-11-01",38,blue-collar,married,professional.course,no,yes,no,cellular,may,tue,418,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31033,"2022-11-01",33,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,408,2,999,1,failure,-1.8,"92 893",-46.2,"1 344",5099,no
31034,"2022-11-01",40,services,married,high.school,no,no,no,cellular,may,tue,74,8,999,1,failure,-1.8,"92 893",-46.2,"1 344",5099,no
31035,"2022-11-01",44,management,divorced,university.degree,no,yes,no,cellular,may,tue,195,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 344",5099,no
31036,"2022-11-01",42,technician,divorced,basic.6y,no,yes,no,cellular,may,tue,221,1,999,2,failure,-1.8,"92 893",-46.2,"1 344",5099,no
