"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
11001,"2022-10-12",55,management,single,basic.4y,no,yes,no,telephone,jun,wed,89,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11002,"2022-10-12",38,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,359,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11003,"2022-10-12",42,blue-collar,married,high.school,unknown,no,no,telephone,jun,wed,257,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11004,"2022-10-12",56,retired,married,basic.4y,no,yes,no,telephone,jun,wed,19,30,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11005,"2022-10-12",41,services,married,basic.9y,no,yes,no,telephone,jun,wed,404,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11006,"2022-10-12",31,services,married,high.school,unknown,yes,yes,telephone,jun,wed,146,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11007,"2022-10-12",29,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,234,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11008,"2022-10-12",40,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,13,14,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11009,"2022-10-12",25,services,single,high.school,no,no,no,telephone,jun,wed,297,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11010,"2022-10-12",46,entrepreneur,married,university.degree,unknown,unknown,unknown,telephone,jun,wed,156,9,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11011,"2022-10-12",53,management,divorced,university.degree,no,unknown,unknown,telephone,jun,wed,636,12,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11012,"2022-10-12",42,admin.,married,basic.6y,no,yes,no,telephone,jun,wed,300,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11013,"2022-10-12",59,retired,married,basic.9y,no,yes,no,telephone,jun,wed,2093,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,yes
11014,"2022-10-12",24,technician,single,professional.course,no,yes,no,telephone,jun,wed,37,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11015,"2022-10-12",44,admin.,single,high.school,no,no,no,telephone,jun,wed,61,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11016,"2022-10-12",43,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,793,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11017,"2022-10-12",31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,704,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,yes
11018,"2022-10-12",28,technician,single,professional.course,no,yes,no,telephone,jun,wed,1195,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11019,"2022-10-12",33,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,61,23,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11020,"2022-10-12",47,admin.,married,basic.9y,no,yes,no,telephone,jun,wed,96,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11021,"2022-10-12",38,management,married,unknown,unknown,no,no,telephone,jun,wed,1066,9,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,yes
11022,"2022-10-12",35,admin.,divorced,university.degree,no,yes,no,telephone,jun,wed,399,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11023,"2022-10-12",47,entrepreneur,married,professional.course,unknown,no,yes,telephone,jun,wed,140,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11024,"2022-10-12",25,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,121,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11025,"2022-10-12",26,technician,single,professional.course,no,no,no,telephone,jun,wed,84,5,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11026,"2022-10-12",39,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,87,4,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11027,"2022-10-12",42,entrepreneur,married,professional.course,no,no,no,telephone,jun,wed,108,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11028,"2022-10-12",43,management,married,high.school,no,no,no,telephone,jun,wed,48,10,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11029,"2022-10-12",29,technician,married,professional.course,no,no,no,telephone,jun,wed,129,10,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11030,"2022-10-12",50,management,married,university.degree,unknown,no,no,telephone,jun,wed,242,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11031,"2022-10-12",29,blue-collar,married,professional.course,no,no,no,telephone,jun,wed,230,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11032,"2022-10-12",45,technician,divorced,professional.course,no,yes,no,telephone,jun,wed,37,3,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11033,"2022-10-12",36,blue-collar,married,unknown,no,yes,yes,telephone,jun,wed,130,6,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11034,"2022-10-12",38,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,25,41,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11035,"2022-10-12",36,services,married,high.school,unknown,yes,yes,telephone,jun,wed,57,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11036,"2022-10-12",33,housemaid,married,high.school,no,unknown,unknown,telephone,jun,wed,154,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11037,"2022-10-12",33,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,77,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11038,"2022-10-12",44,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,wed,127,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11039,"2022-10-12",33,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,313,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11040,"2022-10-12",43,management,divorced,university.degree,no,no,no,telephone,jun,wed,114,1,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11041,"2022-10-12",39,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,119,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11042,"2022-10-12",36,admin.,single,university.degree,no,no,no,telephone,jun,wed,305,6,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
11043,"2022-10-12",31,services,single,high.school,no,no,no,telephone,jun,wed,49,2,999,0,nonexistent,1.4,"94 465",-41.8,"4 962",5228,no
