"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
32001,"2022-11-02",37,admin.,single,university.degree,no,yes,no,cellular,may,thu,255,6,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32002,"2022-11-02",49,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,324,2,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32003,"2022-11-02",32,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,228,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32004,"2022-11-02",39,technician,married,professional.course,no,no,no,cellular,may,thu,20,8,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32005,"2022-11-02",37,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,635,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32006,"2022-11-02",43,admin.,single,high.school,no,no,no,cellular,may,thu,209,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32007,"2022-11-02",43,management,single,university.degree,no,unknown,unknown,cellular,may,thu,274,3,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32008,"2022-11-02",39,technician,married,professional.course,no,no,yes,cellular,may,thu,831,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32009,"2022-11-02",34,services,single,high.school,no,yes,no,cellular,may,thu,541,3,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32010,"2022-11-02",46,blue-collar,unknown,unknown,no,no,no,cellular,may,thu,162,7,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32011,"2022-11-02",43,admin.,divorced,high.school,no,yes,yes,cellular,may,thu,892,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32012,"2022-11-02",39,admin.,married,basic.6y,no,yes,no,telephone,may,thu,123,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32013,"2022-11-02",30,technician,single,university.degree,unknown,yes,no,cellular,may,thu,63,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32014,"2022-11-02",46,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,882,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,yes
32015,"2022-11-02",46,admin.,married,high.school,no,yes,no,telephone,may,thu,146,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32016,"2022-11-02",30,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,463,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32017,"2022-11-02",51,self-employed,married,high.school,no,yes,no,cellular,may,thu,43,2,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32018,"2022-11-02",55,unemployed,divorced,university.degree,no,no,no,cellular,may,thu,190,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32019,"2022-11-02",36,services,married,high.school,no,no,no,cellular,may,thu,62,2,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32020,"2022-11-02",36,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,350,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32021,"2022-11-02",26,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,273,4,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32022,"2022-11-02",43,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,172,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32023,"2022-11-02",46,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,thu,304,3,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32024,"2022-11-02",33,admin.,married,university.degree,no,no,no,cellular,may,thu,245,5,999,1,failure,-1.8,"92 893",-46.2,"1 327",5099,no
32025,"2022-11-02",49,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,411,1,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
32026,"2022-11-02",50,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,251,2,999,0,nonexistent,-1.8,"92 893",-46.2,"1 327",5099,no
