"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
1001,"2022-10-02",34,entrepreneur,married,basic.4y,no,no,no,telephone,may,wed,214,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1002,"2022-10-02",34,technician,married,high.school,no,no,no,telephone,may,wed,1062,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1003,"2022-10-02",38,blue-collar,divorced,unknown,no,no,no,telephone,may,wed,258,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1004,"2022-10-02",31,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,253,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1005,"2022-10-02",47,admin.,married,university.degree,no,unknown,unknown,telephone,may,wed,106,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1006,"2022-10-02",57,self-employed,single,high.school,unknown,no,no,telephone,may,wed,688,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1007,"2022-10-02",44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,103,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1008,"2022-10-02",45,services,married,high.school,unknown,yes,no,telephone,may,wed,349,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1009,"2022-10-02",36,unemployed,married,basic.4y,no,yes,no,telephone,may,wed,170,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1010,"2022-10-02",44,services,married,high.school,no,yes,no,telephone,may,wed,78,5,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1011,"2022-10-02",51,management,married,university.degree,no,no,no,telephone,may,wed,194,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1012,"2022-10-02",28,admin.,single,university.degree,no,no,no,telephone,may,wed,126,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1013,"2022-10-02",50,technician,married,high.school,no,no,no,telephone,may,wed,224,5,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1014,"2022-10-02",51,entrepreneur,married,university.degree,no,no,no,telephone,may,wed,98,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1015,"2022-10-02",38,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,252,5,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1016,"2022-10-02",44,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,607,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1017,"2022-10-02",35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,331,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1018,"2022-10-02",35,admin.,single,basic.4y,unknown,yes,no,telephone,may,wed,398,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1019,"2022-10-02",32,admin.,single,high.school,no,no,no,telephone,may,wed,103,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1020,"2022-10-02",48,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,241,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1021,"2022-10-02",35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,803,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1022,"2022-10-02",44,technician,married,professional.course,unknown,no,no,telephone,may,wed,203,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1023,"2022-10-02",43,technician,married,professional.course,no,no,no,telephone,may,wed,96,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1024,"2022-10-02",40,management,married,high.school,no,no,no,telephone,may,wed,238,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1025,"2022-10-02",50,self-employed,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,153,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1026,"2022-10-02",44,technician,married,professional.course,unknown,yes,no,telephone,may,wed,481,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1027,"2022-10-02",37,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,119,3,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1028,"2022-10-02",32,services,divorced,high.school,no,yes,no,telephone,may,wed,245,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1029,"2022-10-02",58,admin.,married,high.school,no,no,yes,telephone,may,wed,152,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1030,"2022-10-02",49,technician,married,high.school,no,yes,no,telephone,may,wed,418,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1031,"2022-10-02",32,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,421,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1032,"2022-10-02",30,services,married,high.school,no,no,yes,telephone,may,wed,198,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1033,"2022-10-02",28,admin.,married,high.school,no,yes,no,telephone,may,wed,175,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1034,"2022-10-02",40,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,374,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1035,"2022-10-02",44,management,married,university.degree,no,no,no,telephone,may,wed,51,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1036,"2022-10-02",30,services,married,professional.course,unknown,yes,no,telephone,may,wed,263,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1037,"2022-10-02",30,services,married,professional.course,unknown,no,no,telephone,may,wed,257,1,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1038,"2022-10-02",28,technician,single,professional.course,no,yes,no,telephone,may,wed,229,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1039,"2022-10-02",58,housemaid,married,basic.4y,no,yes,no,telephone,may,wed,154,2,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
1040,"2022-10-02",45,blue-collar,single,high.school,unknown,no,yes,telephone,may,wed,278,6,999,0,nonexistent,1.1,"93 994",-36.4,"4 856",5191,no
