"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
24001,"2022-10-25",56,unknown,married,unknown,no,no,no,telephone,oct,fri,235,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5 045",5195,yes
24002,"2022-10-25",30,entrepreneur,married,university.degree,no,no,no,telephone,oct,fri,223,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5 045",5195,yes
24003,"2022-10-25",43,technician,single,professional.course,no,no,no,telephone,oct,fri,147,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5 045",5195,no
24004,"2022-10-25",27,self-employed,single,university.degree,no,no,no,telephone,oct,fri,24,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5 045",5195,no
24005,"2022-10-25",46,admin.,divorced,high.school,no,yes,no,telephone,oct,fri,3253,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5 045",5195,no
24006,"2022-10-25",42,self-employed,married,basic.4y,no,no,no,telephone,oct,fri,478,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5 045",5195,yes
24007,"2022-10-25",52,technician,married,professional.course,no,yes,yes,telephone,oct,mon,164,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5",5195,no
24008,"2022-10-25",35,management,married,university.degree,no,yes,no,telephone,oct,mon,309,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5",5195,no
24009,"2022-10-25",35,entrepreneur,married,university.degree,no,yes,yes,telephone,oct,mon,2429,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5",5195,no
24010,"2022-10-25",48,admin.,married,high.school,no,no,no,telephone,oct,mon,312,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5",5195,yes
24011,"2022-10-25",41,technician,divorced,professional.course,no,unknown,unknown,telephone,oct,mon,73,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5",5195,no
24012,"2022-10-25",30,admin.,single,university.degree,no,yes,yes,telephone,oct,mon,718,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5",5195,yes
24013,"2022-10-25",39,technician,divorced,university.degree,no,no,yes,telephone,oct,mon,2016,1,999,0,nonexistent,-0.1,"93 798",-40.4,"5",5195,yes
24014,"2022-10-25",38,blue-collar,single,unknown,no,yes,no,telephone,oct,tue,39,1,999,1,failure,-0.1,"93 798",-40.4,"4 968",5195,no
24015,"2022-10-25",44,admin.,divorced,high.school,no,yes,no,telephone,oct,tue,294,1,999,0,nonexistent,-0.1,"93 798",-40.4,"4 968",5195,yes
24016,"2022-10-25",59,admin.,married,university.degree,no,no,no,telephone,oct,tue,85,1,999,0,nonexistent,-0.1,"93 798",-40.4,"4 968",5195,yes
24017,"2022-10-25",33,housemaid,married,high.school,no,no,no,telephone,oct,tue,37,1,999,0,nonexistent,-0.1,"93 798",-40.4,"4 968",5195,yes
24018,"2022-10-25",32,admin.,married,high.school,no,no,no,telephone,oct,tue,101,1,999,0,nonexistent,-0.1,"93 798",-40.4,"4 968",5195,yes
24019,"2022-10-25",59,blue-collar,married,professional.course,no,no,no,telephone,oct,tue,19,1,999,0,nonexistent,-0.1,"93 798",-40.4,"4 968",5195,no
