"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
7001,"2022-10-08",32,technician,married,professional.course,no,no,no,telephone,may,thu,27,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7002,"2022-10-08",48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,544,4,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7003,"2022-10-08",46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,346,6,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7004,"2022-10-08",50,services,married,high.school,no,no,no,telephone,may,thu,134,6,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7005,"2022-10-08",41,admin.,married,high.school,no,no,no,telephone,may,thu,135,2,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7006,"2022-10-08",42,admin.,single,unknown,no,no,no,telephone,may,thu,633,6,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7007,"2022-10-08",42,technician,married,university.degree,unknown,no,no,telephone,may,thu,48,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7008,"2022-10-08",31,admin.,married,university.degree,no,yes,no,telephone,may,thu,359,2,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7009,"2022-10-08",40,technician,married,professional.course,unknown,yes,no,telephone,may,thu,105,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7010,"2022-10-08",37,unemployed,married,professional.course,unknown,no,no,telephone,may,thu,746,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,yes
7011,"2022-10-08",37,technician,single,professional.course,no,no,no,telephone,may,thu,322,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7012,"2022-10-08",45,unknown,married,unknown,unknown,yes,no,telephone,may,thu,56,2,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7013,"2022-10-08",32,management,single,university.degree,no,unknown,unknown,telephone,may,thu,315,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7014,"2022-10-08",41,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,thu,126,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7015,"2022-10-08",57,technician,married,basic.4y,unknown,no,no,telephone,may,thu,122,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7016,"2022-10-08",33,management,married,university.degree,no,yes,no,telephone,may,thu,144,2,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7017,"2022-10-08",36,admin.,married,university.degree,no,yes,no,telephone,may,thu,445,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7018,"2022-10-08",39,technician,married,professional.course,no,no,no,telephone,may,thu,356,2,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7019,"2022-10-08",40,self-employed,married,high.school,unknown,yes,no,telephone,may,thu,144,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7020,"2022-10-08",31,admin.,married,university.degree,no,yes,no,telephone,may,thu,102,4,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7021,"2022-10-08",34,management,married,university.degree,no,no,no,telephone,may,thu,187,3,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7022,"2022-10-08",42,management,married,university.degree,unknown,no,no,telephone,may,thu,329,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7023,"2022-10-08",59,retired,divorced,basic.4y,unknown,yes,no,telephone,may,thu,247,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7024,"2022-10-08",52,admin.,married,basic.6y,no,yes,no,telephone,may,thu,152,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7025,"2022-10-08",30,services,divorced,basic.9y,no,yes,no,telephone,may,thu,49,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7026,"2022-10-08",52,technician,single,professional.course,unknown,no,no,telephone,may,thu,223,4,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7027,"2022-10-08",30,services,divorced,basic.9y,no,no,no,telephone,may,thu,177,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7028,"2022-10-08",38,services,married,high.school,unknown,no,yes,telephone,may,thu,77,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
7029,"2022-10-08",44,blue-collar,single,basic.4y,no,yes,no,telephone,may,thu,106,1,999,0,nonexistent,1.1,"93 994",-36.4,"4.86",5191,no
