"id","date","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
20001,"2022-10-21",42,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,219,2,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20002,"2022-10-21",35,technician,divorced,professional.course,no,no,no,cellular,aug,fri,424,4,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20003,"2022-10-21",38,entrepreneur,married,university.degree,no,unknown,unknown,cellular,aug,fri,188,5,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20004,"2022-10-21",46,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,492,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20005,"2022-10-21",33,technician,divorced,high.school,no,no,no,cellular,aug,fri,174,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20006,"2022-10-21",44,admin.,married,high.school,unknown,yes,no,cellular,aug,fri,453,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20007,"2022-10-21",42,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,59,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20008,"2022-10-21",34,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,263,5,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20009,"2022-10-21",33,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,57,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20010,"2022-10-21",35,admin.,married,university.degree,no,yes,no,cellular,aug,fri,329,2,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20011,"2022-10-21",32,technician,single,university.degree,no,yes,no,cellular,aug,fri,166,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20012,"2022-10-21",58,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,72,3,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
20013,"2022-10-21",45,management,married,university.degree,no,yes,no,cellular,aug,fri,334,4,999,0,nonexistent,1.4,"93 444",-36.1,"4 966",5228,no
